技能ID	开启天赋配置	[增加属性]1类型	[增加属性]1值	[增加属性]2类型	[增加属性]2值	参数1	参数2	参数3	参数4	参数5	参数6	参数7	参数8	参数9	参数10	参数11	参数12	参数13	参数14	参数15	参数16	参数17	技能组ID	等级	类型	消耗金币	消耗道具1ID	消耗道具1数量	消耗道具2ID	消耗道具2数量	消耗道具3ID	消耗道具3数量	筛选条件1	筛选条件2	突破等级	生活效果类型	生活效果参数1	生活效果参数2	生活效果参数3	生活效果参数4	效果全队生效	$#VersionBegin	$#VersionEnd
293105	Klee_SkillUpgrade_1					0.86178	0.74518	1.07378	2.01506	50													2931	5	3	14000	104302	5	112009	2	0	0			1								
293106	Klee_SkillUpgrade_1					0.91056	0.78736	1.13456	2.12912	50													2931	6	3	17000	104302	8	112009	3	0	0			2								
293107	Klee_SkillUpgrade_1					0.9756	0.8436	1.2156	2.2812	50													2931	7	3	19000	104302	12	112009	5	0	0			2								
293108	Klee_SkillUpgrade_1					1.04064	0.89984	1.29664	2.43328	50													2931	8	3	22000	104303	6	112010	5	113007	1			3								
293109	Klee_SkillUpgrade_1					1.10568	0.95608	1.37768	2.58536	50													2931	9	3	25000	104303	9	112010	7	113007	1			3								
293110	Klee_SkillUpgrade_1					1.17072	1.01232	1.45872	2.73744	50													2931	10	3	28000	104303	12	112010	8	113007	2			4								
293111	Klee_SkillUpgrade_1					1.23576	1.06856	1.53976	2.88952	50													2931	11	3	0	0	0	0	0	0	0			4								
293112	Klee_SkillUpgrade_1					1.3008	1.1248	1.6208	3.0416	50													2931	12	3	0	0	0	0	0	0	0			4								
293113	Klee_SkillUpgrade_1					1.3821	1.1951	1.7221	3.2317	50													2931	13	3	0	0	0	0	0	0	0			4								
293114	Klee_SkillUpgrade_1					1.4634	1.2654	1.8234	3.4218	50													2931	14	3	0	0	0	0	0	0	0			4								
293115	Klee_SkillUpgrade_1					1.5447	1.3357	1.9247	3.6119	50													2931	15	3	0	0	0	0	0	0	0			4								
293201	Klee_SkillUpgrade_2					0.952	0.952	0.952	0.328	15	20												2932	1	3	0	0	0	0	0	0	0			0								
293202	Klee_SkillUpgrade_2					1.0234	1.0234	1.0234	0.3526	15	20												2932	2	3	6000	104301	2	112008	1	0	0			0								
293203	Klee_SkillUpgrade_2					1.0948	1.0948	1.0948	0.3772	15	20												2932	3	3	8000	104301	5	112008	2	0	0			0								
293204	Klee_SkillUpgrade_2					1.19	1.19	1.19	0.41	15	20												2932	4	3	11000	104301	10	112008	4	0	0			1								
293205	Klee_SkillUpgrade_2					1.2614	1.2614	1.2614	0.4346	15	20												2932	5	3	14000	104302	5	112009	2	0	0			1								
293206	Klee_SkillUpgrade_2					1.3328	1.3328	1.3328	0.4592	15	20												2932	6	3	17000	104302	8	112009	3	0	0			2								
293207	Klee_SkillUpgrade_2					1.428	1.428	1.428	0.492	15	20												2932	7	3	19000	104302	12	112009	5	0	0			2								
293208	Klee_SkillUpgrade_2					1.5232	1.5232	1.5232	0.5248	15	20												2932	8	3	22000	104303	6	112010	5	113007	1			3								
293209	Klee_SkillUpgrade_2					1.6184	1.6184	1.6184	0.5576	15	20												2932	9	3	25000	104303	9	112010	7	113007	1			3								
293210	Klee_SkillUpgrade_2					1.7136	1.7136	1.7136	0.5904	15	20												2932	10	3	28000	104303	12	112010	8	113007	2			4								
293211	Klee_SkillUpgrade_2					1.8088	1.8088	1.8088	0.6232	15	20												2932	11	3	0	0	0	0	0	0	0			4								
293212	Klee_SkillUpgrade_2					1.904	1.904	1.904	0.656	15	20												2932	12	3	0	0	0	0	0	0	0			4								
293213	Klee_SkillUpgrade_2					2.023	2.023	2.023	0.697	15	20												2932	13	3	0	0	0	0	0	0	0			4								
293214	Klee_SkillUpgrade_2					2.142	2.142	2.142	0.738	15	20												2932	14	3	0	0	0	0	0	0	0			4								
293215	Klee_SkillUpgrade_2					2.261	2.261	2.261	0.779	15	20												2932	15	3	0	0	0	0	0	0	0			4								
293901	Klee_SkillUpgrade_3					0.2368	25	60	0.25056														2939	1	3	0	0	0	0	0	0	0			0								
293902	Klee_SkillUpgrade_3					0.25456	25	60	0.26622														2939	2	3	6000	104301	2	112008	1	0	0			0								
293903	Klee_SkillUpgrade_3					0.27232	25	60	0.28188														2939	3	3	8000	104301	5	112008	2	0	0			0								
293904	Klee_SkillUpgrade_3					0.296	25	60	0.3132														2939	4	3	11000	104301	10	112008	4	0	0			1								
293905	Klee_SkillUpgrade_3					0.31376	25	60	0.32886														2939	5	3	14000	104302	5	112009	2	0	0			1								
293906	Klee_SkillUpgrade_3					0.33152	25	60	0.34452														2939	6	3	17000	104302	8	112009	3	0	0			2								
293907	Klee_SkillUpgrade_3					0.3552	25	60	0.37584														2939	7	3	19000	104302	12	112009	5	0	0			2								
293908	Klee_SkillUpgrade_3					0.37888	25	60	0.40716														2939	8	3	22000	104303	6	112010	5	113007	1			3								
293909	Klee_SkillUpgrade_3					0.40256	25	60	0.43848														2939	9	3	25000	104303	9	112010	7	113007	1			3								
293910	Klee_SkillUpgrade_3					0.42624	25	60	0.4698														2939	10	3	28000	104303	12	112010	8	113007	2			4								
293911	Klee_SkillUpgrade_3					0.44992	25	60	0.50112														2939	11	3	0	0	0	0	0	0	0			4								
293912	Klee_SkillUpgrade_3					0.4736	25	60	0.53244														2939	12	3	0	0	0	0	0	0	0			4								
293913	Klee_SkillUpgrade_3					0.5032	25	60	0.56376														2939	13	3	0	0	0	0	0	0	0			4								
293914	Klee_SkillUpgrade_3					0.5328	25	60	0.59508														2939	14	3	0	0	0	0	0	0	0			4								
293915	Klee_SkillUpgrade_3					0.5624	25	60	0.6264														2939	15	3	0	0	0	0	0	0	0			4								
301101	Zhongli_CoreSkill					0.05																	3011	1	1	0	0	0	0	0	0	0			0								
301102	Zhongli_CoreSkill					0.054																	3011	2	1	7500	104316	2	112008	1	0	0			0								
301103	Zhongli_CoreSkill					0.058																	3011	3	1	12500	104316	4	112008	2	0	0			0								
301104	Zhongli_CoreSkill					0.064																	3011	4	1	17500	104316	8	112008	4	0	0			1								
301105	Zhongli_CoreSkill					0.068																	3011	5	1	20000	104317	5	112009	2	0	0			1								
301106	Zhongli_CoreSkill					0.072																	3011	6	1	25000	104317	8	112009	3	0	0			2								
301107	Zhongli_CoreSkill					0.08																	3011	7	1	30000	104317	10	112009	5	0	0			2								
301108	Zhongli_CoreSkill					0.085																	3011	8	1	32500	104318	5	112010	5	113003	1			3								
301109	Zhongli_CoreSkill					0.09																	3011	9	1	37500	104318	8	112010	7	113003	1			3								
301110	Zhongli_CoreSkill					0.1																	3011	10	1	42500	104318	10	112010	8	113003	2			4								
302101	Zhongli_PermanentSkill_1																						3021	1	2	0	0	0	0	0	0	0			1								
302201	Zhongli_PermanentSkill_2																						3022	1	2	0	0	0	0	0	0	0			3								
302301						0.2																	3023	1	2	0	0	0	0	0	0	0			0	4	2	2000					
303101	Zhongli_SkillUpgrade_1					0.40764	0.41452	0.5074	0.5547	0.13932	0.74304	1.247	25										3031	1	3	0	0	0	0	0	0	0			0								
303102	Zhongli_SkillUpgrade_1					0.44082	0.44826	0.5487	0.59985	0.15066	0.80352	1.3485	25										3031	2	3	7500	104316	2	112008	1	0	0			0								
303103	Zhongli_SkillUpgrade_1					0.474	0.482	0.59	0.645	0.162	0.864	1.45	25										3031	3	3	12500	104316	4	112008	2	0	0			0								
303104	Zhongli_SkillUpgrade_1					0.5214	0.5302	0.649	0.7095	0.1782	0.9504	1.595	25										3031	4	3	17500	104316	8	112008	4	0	0			1								
303105	Zhongli_SkillUpgrade_1					0.55458	0.56394	0.6903	0.75465	0.18954	1.01088	1.6965	25										3031	5	3	20000	104317	5	112009	2	0	0			1								
303106	Zhongli_SkillUpgrade_1					0.5925	0.6025	0.7375	0.80625	0.2025	1.08	1.8125	25										3031	6	3	25000	104317	8	112009	3	0	0			2								
303107	Zhongli_SkillUpgrade_1					0.64464	0.65552	0.8024	0.8772	0.22032	1.17504	1.972	25										3031	7	3	30000	104317	10	112009	5	0	0			2								
303108	Zhongli_SkillUpgrade_1					0.69678	0.70854	0.8673	0.94815	0.23814	1.27008	2.1315	25										3031	8	3	32500	104318	5	112010	5	113003	1			3								
303109	Zhongli_SkillUpgrade_1					0.74892	0.76156	0.9322	1.0191	0.25596	1.36512	2.291	25										3031	9	3	37500	104318	8	112010	7	113003	1			3								
303110	Zhongli_SkillUpgrade_1					0.8058	0.8194	1.003	1.0965	0.2754	1.4688	2.465	25										3031	10	3	42500	104318	10	112010	8	113003	2			4								
303111	Zhongli_SkillUpgrade_1					0.870975	0.885675	1.084125	1.185188	0.297675	1.5876	2.664375	25										3031	11	3	0	0	0	0	0	0	0			4								
303112	Zhongli_SkillUpgrade_1					0.947621	0.963614	1.179528	1.289484	0.32387	1.727309	2.89884	25										3031	12	3	0	0	0	0	0	0	0			4								
303113	Zhongli_SkillUpgrade_1					1.024267	1.041554	1.274931	1.393781	0.350066	1.867018	3.133305	25										3031	13	3	0	0	0	0	0	0	0			4								
303114	Zhongli_SkillUpgrade_1					1.100912	1.119493	1.370334	1.498077	0.376261	2.006726	3.36777	25										3031	14	3	0	0	0	0	0	0	0			4								
303115	Zhongli_SkillUpgrade_1					1.184526	1.204518	1.47441	1.611855	0.404838	2.159136	3.62355	25										3031	15	3	0	0	0	0	0	0	0			4								
303201	Zhongli_SkillUpgrade_2					1.04	0.208	4	0.172	0.043	20	12											3032	1	3	0	0	0	0	0	0	0			0								
303202	Zhongli_SkillUpgrade_2					1.118	0.2236	4	0.18	0.045	20	12											3032	2	3	7500	104316	2	112008	1	0	0			0								
303203	Zhongli_SkillUpgrade_2					1.196	0.2392	4	0.188	0.047	20	12											3032	3	3	12500	104316	4	112008	2	0	0			0								
303204	Zhongli_SkillUpgrade_2					1.3	0.26	4	0.2	0.05	20	12											3032	4	3	17500	104316	8	112008	4	0	0			1								
303205	Zhongli_SkillUpgrade_2					1.378	0.2756	4	0.208	0.052	20	12											3032	5	3	20000	104317	5	112009	2	0	0			1								
303206	Zhongli_SkillUpgrade_2					1.456	0.2912	4	0.216	0.054	20	12											3032	6	3	25000	104317	8	112009	3	0	0			2								
303207	Zhongli_SkillUpgrade_2					1.56	0.312	4	0.228	0.057	20	12											3032	7	3	30000	104317	10	112009	5	0	0			2								
303208	Zhongli_SkillUpgrade_2					1.664	0.3328	4	0.24	0.06	20	12											3032	8	3	32500	104318	5	112010	5	113003	1			3								
303209	Zhongli_SkillUpgrade_2					1.768	0.3536	4	0.252	0.063	20	12											3032	9	3	37500	104318	8	112010	7	113003	1			3								
303210	Zhongli_SkillUpgrade_2					1.872	0.3744	4	0.264	0.066	20	12											3032	10	3	42500	104318	10	112010	8	113003	2			4								
303211	Zhongli_SkillUpgrade_2					1.976	0.3952	4	0.276	0.069	20	12											3032	11	3	0	0	0	0	0	0	0			4								
303212	Zhongli_SkillUpgrade_2					2.08	0.416	4	0.288	0.072	20	12											3032	12	3	0	0	0	0	0	0	0			4								
303213	Zhongli_SkillUpgrade_2					2.21	0.442	4	0.3	0.075	20	12											3032	13	3	0	0	0	0	0	0	0			4								
303214	Zhongli_SkillUpgrade_2					2.34	0.468	4	0.312	0.078	20	12											3032	14	3	0	0	0	0	0	0	0			4								
303215	Zhongli_SkillUpgrade_2					2.47	0.494	4	0.324	0.081	20	12											3032	15	3	0	0	0	0	0	0	0			4								
303901	Zhongli_SkillUpgrade_3					8.864	15	60															3039	1	3	0	0	0	0	0	0	0			0								
303902	Zhongli_SkillUpgrade_3					9.5288	15	60															3039	2	3	7500	104316	2	112008	1	0	0			0								
303903	Zhongli_SkillUpgrade_3					10.1936	15	60															3039	3	3	12500	104316	4	112008	2	0	0			0								
303904	Zhongli_SkillUpgrade_3					11.08	15	60															3039	4	3	17500	104316	8	112008	4	0	0			1								
303905	Zhongli_SkillUpgrade_3					11.7448	15	60															3039	5	3	20000	104317	5	112009	2	0	0			1								
303906	Zhongli_SkillUpgrade_3					12.4096	15	60															3039	6	3	25000	104317	8	112009	3	0	0			2								
303907	Zhongli_SkillUpgrade_3					13.296	15	60															3039	7	3	30000	104317	10	112009	5	0	0			2								
303908	Zhongli_SkillUpgrade_3					14.1824	15	60															3039	8	3	32500	104318	5	112010	5	113003	1			3								
303909	Zhongli_SkillUpgrade_3					15.0688	15	60															3039	9	3	37500	104318	8	112010	7	113003	1			3								
303910	Zhongli_SkillUpgrade_3					15.9552	15	60															3039	10	3	42500	104318	10	112010	8	113003	2			4								
303911	Zhongli_SkillUpgrade_3					16.8416	15	60															3039	11	3	0	0	0	0	0	0	0			4								
303912	Zhongli_SkillUpgrade_3					17.728	15	60															3039	12	3	0	0	0	0	0	0	0			4								
303913	Zhongli_SkillUpgrade_3					18.836	15	60															3039	13	3	0	0	0	0	0	0	0			4								
303914	Zhongli_SkillUpgrade_3					19.944	15	60															3039	14	3	0	0	0	0	0	0	0			4								
303915	Zhongli_SkillUpgrade_3					21.052	15	60															3039	15	3	0	0	0	0	0	0	0			4								
321101		3	0.04	6	0.08	0.04	0.08																3211	1	1	0	0	0	0	0	0	0		1	0								
321102		3	0.0432	6	0.0864	0.0432	0.0864																3211	2	1	7500	104304	2	112011	1	0	0		1	0								
321103		3	0.0464	6	0.0928	0.0464	0.0928																3211	3	1	12500	104304	4	112011	2	0	0		1	0								
321104		3	0.0512	6	0.1024	0.0512	0.1024																3211	4	1	17500	104304	8	112011	4	0	0		1	1								
321105		3	0.0544	6	0.1088	0.0544	0.1088																3211	5	1	20000	104305	5	112012	2	0	0		1	1								
321106		3	0.0576	6	0.1152	0.0576	0.1152																3211	6	1	25000	104305	8	112012	3	0	0		1	2								
321107		3	0.064	6	0.128	0.064	0.128																3211	7	1	30000	104305	10	112012	5	0	0		1	2								
321108		3	0.068	6	0.136	0.068	0.136																3211	8	1	32500	104306	5	112013	5	113003	1		1	3								
321109		3	0.072	6	0.144	0.072	0.144																3211	9	1	37500	104306	8	112013	7	113003	1		1	3								
321110		3	0.08	6	0.16	0.08	0.16																3211	10	1	42500	104306	10	112013	8	113003	2		1	4								
322101	Bennett_PermanentSkill_1																						3221	1	2	0	0	0	0	0	0	0			1								
322201	Bennett_PermanentSkill_2																						3222	1	2	0	0	0	0	0	0	0			3								
322301																							3223	1	2	0	0	0	0	0	0	0			0	4	2	2000					
323101	Bennett_SkillUpgrade_1					0.44548	0.42742	0.5461	0.59684	0.71896	0.559	0.60716	20										3231	1	3	0	0	0	0	0	0	0			0								
323102	Bennett_SkillUpgrade_1					0.48174	0.46221	0.59055	0.64542	0.77748	0.6045	0.65658	20										3231	2	3	7500	104304	2	112011	1	0	0			0								
323103	Bennett_SkillUpgrade_1					0.518	0.497	0.635	0.694	0.836	0.65	0.706	20										3231	3	3	12500	104304	4	112011	2	0	0			0								
323104	Bennett_SkillUpgrade_1					0.5698	0.5467	0.6985	0.7634	0.9196	0.715	0.7766	20										3231	4	3	17500	104304	8	112011	4	0	0			1								
323105	Bennett_SkillUpgrade_1					0.60606	0.58149	0.74295	0.81198	0.97812	0.7605	0.82602	20										3231	5	3	20000	104305	5	112012	2	0	0			1								
323106	Bennett_SkillUpgrade_1					0.6475	0.62125	0.79375	0.8675	1.045	0.8125	0.8825	20										3231	6	3	25000	104305	8	112012	3	0	0			2								
323107	Bennett_SkillUpgrade_1					0.70448	0.67592	0.8636	0.94384	1.13696	0.884	0.96016	20										3231	7	3	30000	104305	10	112012	5	0	0			2								
323108	Bennett_SkillUpgrade_1					0.76146	0.73059	0.93345	1.02018	1.22892	0.9555	1.03782	20										3231	8	3	32500	104306	5	112013	5	113003	1			3								
323109	Bennett_SkillUpgrade_1					0.81844	0.78526	1.0033	1.09652	1.32088	1.027	1.11548	20										3231	9	3	37500	104306	8	112013	7	113003	1			3								
323110	Bennett_SkillUpgrade_1					0.8806	0.8449	1.0795	1.1798	1.4212	1.105	1.2002	20										3231	10	3	42500	104306	10	112013	8	113003	2			4								
323111	Bennett_SkillUpgrade_1					0.94276	0.90454	1.1557	1.26308	1.52152	1.183	1.28492	20										3231	11	3	0	0	0	0	0	0	0			4								
323112	Bennett_SkillUpgrade_1					1.00492	0.96418	1.2319	1.34636	1.62184	1.261	1.36964	20										3231	12	3	0	0	0	0	0	0	0			4								
323113	Bennett_SkillUpgrade_1					1.06708	1.02382	1.3081	1.42964	1.72216	1.339	1.45436	20										3231	13	3	0	0	0	0	0	0	0			4								
323114	Bennett_SkillUpgrade_1					1.12924	1.08346	1.3843	1.51292	1.82248	1.417	1.53908	20										3231	14	3	0	0	0	0	0	0	0			4								
323115	Bennett_SkillUpgrade_1					1.1914	1.1431	1.4605	1.5962	1.9228	1.495	1.6238	20										3231	15	3	0	0	0	0	0	0	0			4								
323201	Bennett_SkillUpgrade_2					1.376	0.84	0.92	1.12	0.88	0.96	1.32	5	7.5	10								3232	1	3	0	0	0	0	0	0	0			0								
323202	Bennett_SkillUpgrade_2					1.4792	0.903	0.989	1.204	0.946	1.032	1.419	5	7.5	10								3232	2	3	7500	104304	2	112011	1	0	0			0								
323203	Bennett_SkillUpgrade_2					1.5824	0.966	1.058	1.288	1.012	1.104	1.518	5	7.5	10								3232	3	3	12500	104304	4	112011	2	0	0			0								
323204	Bennett_SkillUpgrade_2					1.72	1.05	1.15	1.4	1.1	1.2	1.65	5	7.5	10								3232	4	3	17500	104304	8	112011	4	0	0			1								
323205	Bennett_SkillUpgrade_2					1.8232	1.113	1.219	1.484	1.166	1.272	1.749	5	7.5	10								3232	5	3	20000	104305	5	112012	2	0	0			1								
323206	Bennett_SkillUpgrade_2					1.9264	1.176	1.288	1.568	1.232	1.344	1.848	5	7.5	10								3232	6	3	25000	104305	8	112012	3	0	0			2								
323207	Bennett_SkillUpgrade_2					2.064	1.26	1.38	1.68	1.32	1.44	1.98	5	7.5	10								3232	7	3	30000	104305	10	112012	5	0	0			2								
323208	Bennett_SkillUpgrade_2					2.2016	1.344	1.472	1.792	1.408	1.536	2.112	5	7.5	10								3232	8	3	32500	104306	5	112013	5	113003	1			3								
323209	Bennett_SkillUpgrade_2					2.3392	1.428	1.564	1.904	1.496	1.632	2.244	5	7.5	10								3232	9	3	37500	104306	8	112013	7	113003	1			3								
323210	Bennett_SkillUpgrade_2					2.4768	1.512	1.656	2.016	1.584	1.728	2.376	5	7.5	10								3232	10	3	42500	104306	10	112013	8	113003	2			4								
323211	Bennett_SkillUpgrade_2					2.6144	1.596	1.748	2.128	1.672	1.824	2.508	5	7.5	10								3232	11	3	0	0	0	0	0	0	0			4								
323212	Bennett_SkillUpgrade_2					2.752	1.68	1.84	2.24	1.76	1.92	2.64	5	7.5	10								3232	12	3	0	0	0	0	0	0	0			4								
323213	Bennett_SkillUpgrade_2					2.924	1.785	1.955	2.38	1.87	2.04	2.805	5	7.5	10								3232	13	3	0	0	0	0	0	0	0			4								
323214	Bennett_SkillUpgrade_2					3.096	1.89	2.07	2.52	1.98	2.16	2.97	5	7.5	10								3232	14	3	0	0	0	0	0	0	0			4								
323215	Bennett_SkillUpgrade_2					3.268	1.995	2.185	2.66	2.09	2.28	3.135	5	7.5	10								3232	15	3	0	0	0	0	0	0	0			4								
323901	Bennett_SkillUpgrade_3					2.328	0.0344	0.602	10	15	60												3239	1	3	0	0	0	0	0	0	0			0								
323902	Bennett_SkillUpgrade_3					2.5026	0.036	0.63	10	15	60												3239	2	3	7500	104304	2	112011	1	0	0			0								
323903	Bennett_SkillUpgrade_3					2.6772	0.0376	0.658	10	15	60												3239	3	3	12500	104304	4	112011	2	0	0			0								
323904	Bennett_SkillUpgrade_3					2.91	0.04	0.7	10	15	60												3239	4	3	17500	104304	8	112011	4	0	0			1								
323905	Bennett_SkillUpgrade_3					3.0846	0.0416	0.728	10	15	60												3239	5	3	20000	104305	5	112012	2	0	0			1								
323906	Bennett_SkillUpgrade_3					3.2592	0.0432	0.756	10	15	60												3239	6	3	25000	104305	8	112012	3	0	0			2								
323907	Bennett_SkillUpgrade_3					3.492	0.0456	0.798	10	15	60												3239	7	3	30000	104305	10	112012	5	0	0			2								
323908	Bennett_SkillUpgrade_3					3.7248	0.048	0.84	10	15	60												3239	8	3	32500	104306	5	112013	5	113003	1			3								
323909	Bennett_SkillUpgrade_3					3.9576	0.0504	0.882	10	15	60												3239	9	3	37500	104306	8	112013	7	113003	1			3								
323910	Bennett_SkillUpgrade_3					4.1904	0.0528	0.924	10	15	60												3239	10	3	42500	104306	10	112013	8	113003	2			4								
323911	Bennett_SkillUpgrade_3					4.4232	0.0552	0.966	10	15	60												3239	11	3	0	0	0	0	0	0	0			4								
323912	Bennett_SkillUpgrade_3					4.656	0.0576	1.008	10	15	60												3239	12	3	0	0	0	0	0	0	0			4								
323913	Bennett_SkillUpgrade_3					4.947	0.06	1.05	10	15	60												3239	13	3	0	0	0	0	0	0	0			4								
323914	Bennett_SkillUpgrade_3					5.238	0.0624	1.092	10	15	60												3239	14	3	0	0	0	0	0	0	0			4								
323915	Bennett_SkillUpgrade_3					5.529	0.0648	1.134	10	15	60												3239	15	3	0	0	0	0	0	0	0			4								
311101		3	0.025	11	0.03	0.025	0.03																3111	1	1	0	0	0	0	0	0	0			0								
311102		3	0.027	11	0.0324	0.027	0.0324																3111	2	1	7500	104307	2	112005	1	0	0			0								
311103		3	0.029	11	0.0348	0.029	0.0348																3111	3	1	12500	104307	4	112005	2	0	0			0								
311104		3	0.032	11	0.0384	0.032	0.0384																3111	4	1	17500	104307	8	112005	4	0	0			1								
311105		3	0.034	11	0.0408	0.034	0.0408																3111	5	1	20000	104308	5	112006	2	0	0			1								
311106		3	0.036	11	0.0432	0.036	0.0432																3111	6	1	25000	104308	8	112006	3	0	0			2								
311107		3	0.04	11	0.048	0.04	0.048																3111	7	1	30000	104308	10	112006	5	0	0			2								
311108		3	0.0425	11	0.051	0.0425	0.051																3111	8	1	32500	104309	5	112007	5	113008	1			3								
311109		3	0.045	11	0.054	0.045	0.054																3111	9	1	37500	104309	8	112007	7	113008	1			3								
311110		3	0.05	11	0.06	0.05	0.06																3111	10	1	42500	104309	10	112007	8	113008	2			4								
312101	Fischl_ProudSkill_21					1.2																	3121	1	2	0	0	0	0	0	0	0			1								
312201	Fischl_ProudSkill_22					0.15	2																3122	1	2	0	0	0	0	0	0	0			3								
312301																							3123	1	2	0	0	0	0	0	0	0											
312401																							3124	1	2	0	0	0	0	0	0	0											
313101	Fischl_ProudSkill_31					0.44118	0.46784	0.58136	0.57706	0.72068	0.4386	1.24											3131	1	3	0	0	0	0	0	0	0			0								
313102	Fischl_ProudSkill_31					0.47709	0.50592	0.62868	0.62403	0.77934	0.4743	1.333											3131	2	3	7500	104307	2	112005	1	0	0			0								
313103	Fischl_ProudSkill_31					0.513	0.544	0.676	0.671	0.838	0.51	1.426											3131	3	3	12500	104307	4	112005	2	0	0			0								
313104	Fischl_ProudSkill_31					0.5643	0.5984	0.7436	0.7381	0.9218	0.561	1.55											3131	4	3	17500	104307	8	112005	4	0	0			1								
313105	Fischl_ProudSkill_31					0.60021	0.63648	0.79092	0.78507	0.98046	0.5967	1.643											3131	5	3	20000	104308	5	112006	2	0	0			1								
313106	Fischl_ProudSkill_31					0.64125	0.68	0.845	0.83875	1.0475	0.6375	1.736											3131	6	3	25000	104308	8	112006	3	0	0			2								
313107	Fischl_ProudSkill_31					0.69768	0.73984	0.91936	0.91256	1.13968	0.6936	1.86											3131	7	3	30000	104308	10	112006	5	0	0			2								
313108	Fischl_ProudSkill_31					0.75411	0.79968	0.99372	0.98637	1.23186	0.7497	1.984											3131	8	3	32500	104309	5	112007	5	113008	1			3								
313109	Fischl_ProudSkill_31					0.81054	0.85952	1.06808	1.06018	1.32404	0.8058	2.108											3131	9	3	37500	104309	8	112007	7	113008	1			3								
313110	Fischl_ProudSkill_31					0.8721	0.9248	1.1492	1.1407	1.4246	0.867	2.232											3131	10	3	42500	104309	10	112007	8	113008	2			4								
313111	Fischl_ProudSkill_31					0.93366	0.99008	1.23032	1.22122	1.52516	0.9282	2.356											3131	11	3	0	0	0	0	0	0	0			4								
313112	Fischl_ProudSkill_31					0.99522	1.05536	1.31144	1.30174	1.62572	0.9894	2.48											3131	12	3	0	0	0	0	0	0	0			4								
313113	Fischl_ProudSkill_31					1.05678	1.12064	1.39256	1.38226	1.72628	1.0506	2.635											3131	13	3	0	0	0	0	0	0	0			4								
313114	Fischl_ProudSkill_31					1.11834	1.18592	1.47368	1.46278	1.82684	1.1118	2.79											3131	14	3	0	0	0	0	0	0	0			4								
313115	Fischl_ProudSkill_31					1.1799	1.2512	1.5548	1.5433	1.9274	1.173	2.945											3131	15	3	0	0	0	0	0	0	0			4								
313201	Fischl_ProudSkill_32					0.5448	0.648		10	25	8												3132	1	3	0	0	0	0	0	0	0			0								
313202	Fischl_ProudSkill_32					0.58566	0.6885		10	25	8												3132	2	3	7500	104307	2	112005	1	0	0			0								
313203	Fischl_ProudSkill_32					0.62652	0.729		10	25	8												3132	3	3	12500	104307	4	112005	2	0	0			0								
313204	Fischl_ProudSkill_32					0.681	0.81		10	25	8												3132	4	3	17500	104307	8	112005	4	0	0			1								
313205	Fischl_ProudSkill_32					0.72186	0.8505		10	25	8												3132	5	3	20000	104308	5	112006	2	0	0			1								
313206	Fischl_ProudSkill_32					0.76272	0.891		10	25	8												3132	6	3	25000	104308	8	112006	3	0	0			2								
313207	Fischl_ProudSkill_32					0.8172	0.972		10	25	8												3132	7	3	30000	104308	10	112006	5	0	0			2								
313208	Fischl_ProudSkill_32					0.87168	1.053		10	25	8												3132	8	3	32500	104309	5	112007	5	113008	1			3								
313209	Fischl_ProudSkill_32					0.92616	1.134		10	25	8												3132	9	3	37500	104309	8	112007	7	113008	1			3								
313210	Fischl_ProudSkill_32					0.98064	1.215		10	25	8												3132	10	3	42500	104309	10	112007	8	113008	2			4								
313211	Fischl_ProudSkill_32					1.03512	1.296		10	25	8												3132	11	3	0	0	0	0	0	0	0			4								
313212	Fischl_ProudSkill_32					1.0896	1.377		10	25	8												3132	12	3	0	0	0	0	0	0	0			4								
313213	Fischl_ProudSkill_32					1.1577	1.458		10	25	8												3132	13	3	0	0	0	0	0	0	0			4								
313214	Fischl_ProudSkill_32					1.2258	1.539		10	25	8												3132	14	3	0	0	0	0	0	0	0			4								
313215	Fischl_ProudSkill_32					1.2939	1.62		10	25	8												3132	15	3	0	0	0	0	0	0	0			4								
313901	Fischl_ProudSkill_33					0.4	21	0.312		15	60												3139	1	3	0	0	0	0	0	0	0			0								
313902	Fischl_ProudSkill_33					0.43	22	0.3354		15	60												3139	2	3	7500	104307	2	112005	1	0	0			0								
313903	Fischl_ProudSkill_33					0.46	23	0.3588		15	60												3139	3	3	12500	104307	4	112005	2	0	0			0								
313904	Fischl_ProudSkill_33					0.5	24	0.39		15	60												3139	4	3	17500	104307	8	112005	4	0	0			1								
313905	Fischl_ProudSkill_33					0.53	25	0.4134		15	60												3139	5	3	20000	104308	5	112006	2	0	0			1								
313906	Fischl_ProudSkill_33					0.56	26	0.4368		15	60												3139	6	3	25000	104308	8	112006	3	0	0			2								
313907	Fischl_ProudSkill_33					0.6	27	0.468		15	60												3139	7	3	30000	104308	10	112006	5	0	0			2								
313908	Fischl_ProudSkill_33					0.63	28	0.4992		15	60												3139	8	3	32500	104309	5	112007	5	113008	1			3								
313909	Fischl_ProudSkill_33					0.66	29	0.5304		15	60												3139	9	3	37500	104309	8	112007	7	113008	1			3								
313910	Fischl_ProudSkill_33					0.7	30	0.5616		15	60												3139	10	3	42500	104309	10	112007	8	113008	2			4								
313911	Fischl_ProudSkill_33					0.71	31	0.5928		15	60												3139	11	3	0	0	0	0	0	0	0			4								
313912	Fischl_ProudSkill_33					0.72	32	0.624		15	60												3139	12	3	0	0	0	0	0	0	0			4								
